Dia,nome_fundo,cnpj_do_fundo,classe_do_fundo,mercado_ativo_investido,Symbol_Ativo_Investido,PL_Investido
2020-08-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,14576789.335446587
2020-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,54940833.110115945
2020-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,32874590.39957049
2020-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,16635565.44300459
2020-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,56761402.62646021
2020-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,33595410.18314905
2020-08-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,68536010.17130607
2020-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,39392118.19445778
2020-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,27380415.28779459
2020-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,17619723.294934083
2020-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,10404869.8271677
2020-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,17800132.384699207
2020-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,13513702.147175068
2020-08-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,42873765.14892489
2020-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,14588084.900431298
2020-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,14028117.16057634
2020-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,7364524.259009126
2020-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,11826257.40194596
2020-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,9426286.41959317
2020-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,7428182.411891872
2020-08-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,29618494.647920925
2020-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,137132968.3647057
2020-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,119770847.22718574
2020-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,67403836.80953743
2020-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,52138293.840634346
2020-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,166793480.46724305
2020-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,60594913.86123039
2020-09-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,53642045.398545824
2020-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,97093949.49716942
2020-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,52733397.12800363
2020-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,52324284.168187015
2020-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,47107671.47902091
2020-09-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,49368163.81721541
2020-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,26948157.503197417
2020-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,19423121.48223876
2020-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,31455596.33234624
2020-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,22547621.66868716
2020-09-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,13669759.90526719
2020-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,56883157.525875404
2020-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,35508878.93118822
2020-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,15926617.307005187
2020-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,60358357.36877248
2020-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,33099799.08434852
2020-09-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,69649593.96942002
2020-09-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,43640143.72147981
2020-09-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,30007557.23768359
2020-09-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,19950047.854301643
2020-09-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,10716347.276700266
2020-09-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,18552607.116892584
2020-09-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,13081422.699129816
2020-09-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,45872767.51881302
2020-09-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,15356817.60776091
2020-09-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,14565722.903779259
2020-09-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,8190486.5098791085
2020-09-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,12556643.106565706
2020-09-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,9258282.352710495
2020-09-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,9378131.53342562
2020-09-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,31873323.465977095
2020-10-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,121408180.32864529
2020-10-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,99131128.80747344
2020-10-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,56914768.69217028
2020-10-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,40951050.19498107
2020-10-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,149668953.11244127
2020-10-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,57285030.48934126
2020-10-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,48849158.63026541
2020-10-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,97773484.06154095
2020-10-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,57661588.49365479
2020-10-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,55749626.95116962
2020-10-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,46457019.90386925
2020-10-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,50884138.438429564
2020-10-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,28229181.829560984
2020-10-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,20843893.079019357
2020-10-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,33618556.33507898
2020-10-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,23953872.699124333
2020-10-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,13858192.727767214
2020-10-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,46008078.67077541
2020-10-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,31876630.652418386
2020-10-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,18917340.203879245
2020-10-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,57419279.50507648
2020-10-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,30346265.812659882
2020-10-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,74782534.56938674
2020-10-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,40240593.12561041
2020-10-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,28405454.901681736
2020-10-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,19142843.53145432
2020-10-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,8996572.167638991
2020-10-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,15564762.12428939
2020-10-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,13132949.06758733
2020-10-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,44883304.08608946
2020-10-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,12885204.402055698
2020-10-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,13951552.641766919
2020-10-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,7193351.583523357
2020-10-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,11053082.172175458
2020-10-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,9126437.129540024
2020-10-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,7659312.929778325
2020-10-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,26100769.614967827
2020-11-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,132242760.03072657
2020-11-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,109299595.50068365
2020-11-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,64702307.32867242
2020-11-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,43515286.07059176
2020-11-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,173473092.4599358
2020-11-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,60280343.18521263
2020-11-30,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,56351578.85016576
2020-11-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,112570522.1126279
2020-11-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,68385632.94787417
2020-11-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,65257515.446975395
2020-11-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,53440456.81337969
2020-11-30,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,58224079.116953366
2020-11-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,30735871.508302707
2020-11-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,23472618.709251434
2020-11-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,36217517.11363151
2020-11-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,26457024.554801024
2020-11-30,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,15049652.030987244
2020-11-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,50298781.81060899
2020-11-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,34249913.05072382
2020-11-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,23556780.151392028
2020-11-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,61423822.665264726
2020-11-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,33315225.206317924
2020-11-30,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,81587644.53768022
2020-11-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,47169662.49602477
2020-11-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,33320904.333637066
2020-11-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,22578488.664156266
2020-11-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,11388436.21587116
2020-11-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,16537060.843472015
2020-11-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,15216563.673790868
2020-11-30,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,50727000.093802035
2020-11-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,14073439.1812302
2020-11-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,14554230.717479626
2020-11-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,7340073.656062345
2020-11-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,11949414.454951229
2020-11-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,10556729.887386644
2020-11-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,8577448.59294123
2020-11-30,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,28419020.507495776
2020-12-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,128312941.62715901
2020-12-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,109436328.36620738
2020-12-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,71268222.89399393
2020-12-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,46676423.25038455
2020-12-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,171539997.80823976
2020-12-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,62008153.4230292
2020-12-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,58297573.559990935
2020-12-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,96131678.77464633
2020-12-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,68275722.08157913
2020-12-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,56081266.44961301
2020-12-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,48232754.32992832
2020-12-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,45062314.2927793
2020-12-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,25232987.473070797
2020-12-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,19586089.375781577
2020-12-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,31232114.258004386
2020-12-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,23143459.2925144
2020-12-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,12132453.8541876
2020-12-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,49843366.785091795
2020-12-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,38091588.55829599
2020-12-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,26858062.86876325
2020-12-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,62027224.08967796
2020-12-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,31843529.01517966
2020-12-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,84921476.2538098
2020-12-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,47205530.3279688
2020-12-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,32074101.229712866
2020-12-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,23568173.898650557
2020-12-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,11541897.007397087
2020-12-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,16147035.77343327
2020-12-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,16702349.537995765
2020-12-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,51725889.96004245
2020-12-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,12105422.613185037
2020-12-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,12644305.710657705
2020-12-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,6424790.754533707
2020-12-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,9484826.872297354
2020-12-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,8670792.513776941
2020-12-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,7572286.6218979005
2020-12-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,23442520.49081658
2021-01-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,131764656.53764962
2021-01-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,108519744.44683489
2021-01-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,76458910.14806974
2021-01-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,46530425.98764585
2021-01-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,175915522.14645746
2021-01-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,57907347.38912986
2021-01-31,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,59084737.72393331
2021-01-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,100084730.66229227
2021-01-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,70589776.07688567
2021-01-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,56141145.615242824
2021-01-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,54567306.70314807
2021-01-31,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,47411033.03731983
2021-01-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,28646966.25108028
2021-01-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,23011069.42594811
2021-01-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,33919484.365572825
2021-01-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,29619825.03518003
2021-01-31,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,13328544.43974415
2021-01-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,35980761.26458678
2021-01-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,BOVA11,27289185.71497153
2021-01-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,HGLG11,17664288.588432536
2021-01-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Tesouro Direto,TESOURO-SEL-2027,42189489.74942948
2021-01-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Renda Fixa Privada,CRA-JBSB11-2027,21596590.572404433
2021-01-31,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Fundo,FIC-MM-MACRO,61174334.32443817
2021-01-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,SMAL11,14870535.909645202
2021-01-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,PETR4,8770994.745631162
2021-01-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Bolsa,AAPL34,7296500.942390192
2021-01-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Tesouro Direto,TESOURO-IPCA-2035,25146776.556380913
2021-01-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Renda Fixa Privada,DEB-VALE25-2029,21534832.887702037
2021-01-31,AMW Horizonte MM,12.345.678/0001-05,Multimercado,Fundo,FIC-MM-MACRO,41187238.18574966
2021-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,BOVA11,45354244.24386691
2021-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,VALE3,31558121.662892975
2021-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,PETR4,22772455.739613455
2021-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,HGLG11,10088012.25408644
2021-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,AAPL34,14864799.658955414
2021-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Bolsa,IVVB11,16395052.47040844
2021-01-31,AMW Titan RV,12.345.678/0001-07,Renda Variável,Fundo,FIC-RV-IBOV,50405105.96457674
2021-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,WEGE3,11787338.05837987
2021-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,ITUB4,13231284.302725827
2021-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,BBDC4,6169037.771610253
2021-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,MXRF11,9305582.035484944
2021-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,GOGL34,8073360.512937526
2021-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Bolsa,SMAL11,7250847.453004898
2021-01-31,AMW Delta RV,12.345.678/0001-08,Renda Variável,Fundo,FIC-RV-IBOV,23086153.92503213
2021-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-ENGI11-2027,125757234.86080284
2021-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,DEB-VALE25-2029,111354411.10672605
2021-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,66349503.41309731
2021-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,44816760.26553532
2021-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,176211229.60737246
2021-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,57543254.67852795
2021-02-28,AMW Heros RF,12.345.678/0001-01,Renda Fixa,Fundo,FIC-FIRF-DI,60681634.6944768
2021-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,94385373.64261656
2021-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Tesouro Direto,TESOURO-PRE-2029,70432558.52736267
2021-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CRA-JBSB11-2027,51461357.014654525
2021-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Renda Fixa Privada,CDB-BBAS3-2026,49454638.34782682
2021-02-28,AMW Atlas RF,12.345.678/0001-02,Renda Fixa,Fundo,FIC-FIRF-CRED,45234338.27258849
2021-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,LF-ITAU-2029,29520537.75920312
2021-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Renda Fixa Privada,CRI-MRVL11-2028,22940090.083943304
2021-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-IPCA-2035,34540813.71304226
2021-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Tesouro Direto,TESOURO-SEL-2027,29234012.18239422
2021-02-28,AMW Aurora RF,12.345.678/0001-03,Renda Fixa,Fundo,FIC-FIRF-DI,12547674.338220153
2021-02-28,AMW Vanguarda MM,12.345.678/0001-04,Multimercado,Bolsa,IVVB11,36842568.05445259
